Mould,Mould,water leakage from spt side ,7:05,7:30,0.42,B/D,Mechanical,,no record,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
extractor,extractor,extractor centering out ,11:10,12:08,0.97,B/D,Mechanical,,no record,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mould,Mould,water leakage from spt side ,14:10,14:56,0.77,B/D,Mechanical,,Water leakage from h/b boggie mounting gap,h/b bolts were given tight with proper position,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCM,CCM,under mechanical (log sheet+ log book),1:45,2:45,1.00,B/D,Mechanical,,"to fit sl properly into boggie,at h/d mounting area both a and b side guide plates fixed.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Diabola,Diabola,Diabola shifting prob ,16:30,1:50,3.00,B/D,Mechanical,,Runner broked two times as diabola trolley was not in sync with trough shifting trolley,"Runners changed,diabola cyl flow adjusted.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Trough ,Trough ,A side trough supporting roller change ,8:55,9:02,0.12,B/D,Mechanical,,A side trough supporting roller was not rotating,A side trough supporting roller changed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Trough ,Trough ,b side trough centering check,19:32,19:50,0.30,B/D,Mechanical,,operation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bogie,bogie,"rail grinding,bogie wheel change ",1:55,3:05,1.17,B/D,Mechanical,,Pipe drawn,a side boggie rail levelled by welding and grinding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Trough ,Trough ,b side trough vibration ,3:20,5:45,2.42,B/D,Mechanical,,operation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mould,Mould,Mould change (alingment check due to thickness vibration),11:16,17:02,5.77,B/D,Mechanical,,spt side mould vibration,spt bottom rollers bracket play arrested and mould set with proper alignment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCM,CCM,generation of drawn pipe ,11:55,13:17,1.37,B/D,Mechanical,,pipe drawn,"at middle a side rail position,1.5mm packing provided at bottom of the rail",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mould,Mould,water leakage from spt side ,16:35,18:30,1.92,B/D,Mechanical,,no record,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mould,Mould,Mould change,4:35,6:00,1.42,B/D,Operation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
uli tube,uli tube,dry uli dropping prob ,0:57,2:00,1.05,B/D,Mechanical,,Dry powder was not falling onto funnel as pneu vibrator was not working,Vibrator pneu pu hose changed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
uli tube,uli tube,dry uli dropping prob ,2:53,3:42,0.82,B/D,Mechanical,,Dry powder was not falling onto funnel,pipelines were cleaned as powder got jam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Core loader,Core loader,core loader arm welding (c/b prob),11:55,14:08,2.22,B/D,Mechanical,,coreburst as coreloader center got out due to coreloader arm breakage ,coreloader arm broken part welded and coreloader centered.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
extractor,extractor,extractor jaw clossing prob ,6:50,7:15,0.42,B/D,Mechanical,,extractor jaws were not closing as its dc valve spool got jam,dc valve spool jam freed.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mould,Mould,water leakage from spt side ,6:00,7:30,1.50,B/D,Mechanical,,water leakage from spt taper o ring after sleeve set,o ring changed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
extractor,extractor,Extractor centering  prob ,17:08,17:50,0.70,B/D,Mechanical,,pipe slippage from extractor due to hard extraction,extractor changed + operation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
scrap trolly ,scrap trolly ,scrap trolly rope change,0:00,0:37,0.62,B/D,Mechanical,,STT rope got damage,STT rope changed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fallchute ,fallchute ,B side fallchute hose supporting bolt welding ,9:25,9:30,0.08,B/D,Mechanical,,no record,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
extractor,extractor,extractor jaw clossing prob ,8:57,9:37,0.67,B/D,Mechanical,,Extractor jaws were not closing,"after operating dc valve manualy several times,suddenly ext started operating.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Core loader,Core loader,Core loader centering check ,19:08,19:16,0.13,B/D,Mechanical,,coreburst,coreloader centered as center got out,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
uli tube,uli tube,dry uli tube change,19:50,20:33,0.72,B/D,Mechanical,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
extractor,extractor,Extractor centering  prob ,8:02,9:22,1.33,B/D,Mechanical,,no record,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCM,CCM,hydrulic oil hose leakage ,12:31,12:43,0.20,B/D,Mechanical,,skt side flaggate cyl hose got damage,hose changed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mould,Mould,water leakage from spt side ,8:37,11:00,2.38,B/D,Mechanical,,water leakage from h/b v seal,sleeve changed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCM,CCM,m/c under mechanical due to drawn generation ,7:00,14:20,7.33,B/D,Mechanical,tapash,pipe drawn in middle portion due to boggie/sleeve vibration,"Boggie wheels checked,pressing unit checked,rail levelled by welding and grinding and sleeve changed.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Core loader,Core loader,Core loader centering out ,23:35,0:18,0.72,B/D,Mechanical,,Coreloader center out,coreloader changed and centered,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCM,CCM,water out let hose change ,12:13,12:57,0.73,B/D,Mechanical,,outlet cooling hose got damage,cooling hose changed during mouldchange,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Trough ,Trough ,trough shifting  prob,9:25,12:04,2.65,B/D,Mechanical,,no record,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mould,Mould,mould vibration,14:19,14:33,0.23,B/D,Mechanical,,spt side 1.5mm thickness variation,Mould alignment checked,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mould,Mould,mould alignment due to thickness variation ,16:45,17:25,0.67,B/D,Mechanical,,spt side 1.5mm thickness variation,Mould changed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
extractor,extractor,Extractor centering  prob ,9:46,10:00,0.23,B/D,Mechanical,,pipe slippage from extractor,extractor changed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
extractor,extractor,extractor change ,10:07,10:50,0.72,B/D,Mechanical,,pipe slippage from extractor,extractor changed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PTT,PTT,PTT rope change ,2:25,2:55,0.50,B/D,Mechanical,,PTT rope got damage,PTT rope changed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCM,CCM,m/c under mechanical due to core brust prob ,8:20,10:45,2.42,B/D,Mechanical,,No record,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Core loader,Core loader,Core loader prob ,23:35,23:51,0.27,B/D,Mechanical,Srikanta,skt metal fly,compression increased to 10mm from 4mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCM,CCM,head bearing water leakage ,0:38,1:00,0.37,B/D,Mechanical,,water leakage from mould skt clamping plate,Mould skt clamping plate bolts made tight,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Trough ,Trough ,A side trough centering ,1:00,1:15,0.25,B/D,Mechanical,,no record,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mould,Mould,water leakage from spt side ,18:20,19:45,1.42,B/D,Mechanical,Balaram,Water leakage from skt h/b boggie mounting gap,Sleeve centered and h/b properly mounted ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mould,Mould,water leakage from spt side ,8:35,9:08,0.55,B/D,Mechanical,,water leakage from spt mould seal,Spt mould seal changed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
extractor,extractor,extractor centering check ,2:32,3:05,0.55,B/D,Mechanical,Ramesh kumar,no record,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Core loader,Core loader,Core loader prob ,13:30,13:45,0.25,B/D,Mechanical,,no record,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Trough ,Trough ,B side trough pressing roller change ,23:45,23:55,0.17,B/D,Mechanical,Ramesh kumar,B side trough pressing roller rotation jam,B side trough pressing roller changed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Trough ,Trough ,trough centering ,6:35,7:47,1.20,B/D,Mechanical,,operation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCM,CCM,rail line grindig ,23:10,0:00,0.83,B/D,Mechanical,Ramesh kumar,Drawn pipe ,b side at rail joint position levelled by welding and grinding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flag gate,flag gate,flag gate lifting prob,2:30,2:50,0.33,B/D,Mechanical,Ramesh kumar,Flaggate was not moving up and down,cyl port hose was removed and than refitted.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Trough ,Trough ,"B side trough stoper broken,stoper welding ",2:25,2:35,0.17,B/D,Mechanical,Ramesh kumar,No record,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Core loader,Core loader,Core loader centering check ,14:25,15:13,0.80,B/D,Mechanical,,coreburst,coreloader changed and compression increased,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
No metal,No metal,No metal due to crane b/d,13:52,0:47,10.92,B/D,Mechanical,,30t crane hoist diversion pulley brg broked and pulley got damage,Hoist diversion pulley with brg changed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
No metal,No metal,No metal due to crane b/d,14:06,0:10,10.07,B/D,Mechanical,,30t crane hoist diversion pulley brg broked and pulley got damage,Hoist diversion pulley with brg changed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
No metal,No metal,No metal due to crane b/d,20:54,0:10,3.27,B/D,Mechanical,,30t crane hoist diversion pulley brg broked and pulley got damage,Hoist diversion pulley with brg changed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
No metal,No metal,No metal due to crane b/d,14:00,0:09,10.15,B/D,Mechanical,,30t crane hoist diversion pulley brg broked and pulley got damage,Hoist diversion pulley with brg changed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
No metal,No metal,No metal due to crane b/d,13:56,0:31,10.58,B/D,Mechanical,,30t crane hoist diversion pulley brg broked and pulley got damage,Hoist diversion pulley with brg changed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Trough ,Trough ,trough centering check & F part cleaning ,6:30,7:08,0.63,B/D,Mechanical,,operation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Core loader,Core loader,Core loader centering out ,12:41,12:50,0.15,B/D,Mechanical,,Coreloader center out,coreloader centered,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mould,Mould,mould vibration,5:35,6:00,0.42,B/D,Mechanical,,no record,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diabola ,diabola ,diabola trolley bend due bogie cross the down limit,8:25,15:02,6.62,B/D,Mechanical,,"diadola trolley all wheels,pin,frame bend,cylinder fittings broked and trough pressing bracket bend due to misoperation","diabola frme bend made straight,wheels changed,cyl fittings changed and trough pressing changed",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sector ladle ,sector ladle ,sector ladle lifing not work,15:10,19:05,3.92,B/D,Mechanical,,Sector ladle up and down position was not in proper position,Sector ladle cam roller arm cutted and fitted in proper position.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mould,Mould,water leakage from spt side ,12:12,12:44,0.53,B/D,Mechanical,,water leakage from spt mould seal,Spt mould seal changed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PTT,PTT,PTT rope change ,9:11,10:00,0.82,B/D,Mechanical,,PTT rope got damage,PTT rope changed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
extractor,extractor,A side trough tilted in mould poition during extracting ,3:30,4:00,0.50,B/D,Mechanical,,a side trough tilting got jam ,"by manually operating, jam cleaned",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
extractor,extractor,extractor centering out ,12:52,13:20,0.47,B/D,Mechanical,,pipe slippage from extractor,extractor centered as center was out,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
core loader ,core loader ,core loader ring change,19:35,20:10,0.58,B/D,Mechanical,,coreloader shaft got bend,coreloader changed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Core loader,Core loader,Core loader housing change ,11:17,11:40,0.38,B/D,Mechanical,,coreburst,coreloader changed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mould,Mould,Mould change due to water leakage from skt side ,3:00,4:00,1.00,B/D,Mechanical,Venugopal,water leakage from dn 80-150 h/b no 9 v seal,sleeve changed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Core loader,Core loader,Core loader prob ,11:48,12:10,0.37,B/D,Mechanical,,coreloader spring broked,coreloader changed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Core loader,Core loader,Core loader shaft change,0:17,0:27,0.17,B/D,Mechanical,Venugopal,skt metal fly,coreloader changed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Trough ,Trough ,trough shifting lock pin open out ,14:33,15:04,0.52,B/D,Mechanical,Tapash,trough shifting frmae bolt nut got out,trough shifting frame bolt nut welded,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Trough ,Trough ,B side trough pressing roller change ,12:15,13:34,1.32,B/D,Mechanical,,b side trough pressing guide rod bend,pressing unit changed along with pneu cyl dc valve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PTT,PTT,PTT prob,19:05,19:20,0.25,B/D,Mechanical,Tapash,no record,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Trough ,Trough ,A side trough pressing roller prob ,6:28,6:43,0.25,B/D,Mechanical,,a side trough pressing pneu cyl rod got detached from eye,a side trough pressing pneu cyl rod welded with eye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diabola ,diabola ,trough shifting diabola distrack ,18:14,18:51,0.62,B/D,Mechanical,Tapash,diabola got derailed due to metal formation,diabola put on its track after cleaning off the metal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diabola ,diabola ,trough shifting diabola distrack ,19:48,20:26,0.63,B/D,Mechanical,Tapash,no record,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Trough ,Trough ,trough tilting prob,18:32,19:15,0.72,B/D,Mechanical,Tapash,no record,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Trough ,Trough ,B side trough pressing roller change ,6:40,7:00,0.33,B/D,Mechanical,,b side trough pressing guide rod jam ,b side trough pressing guide rod jam  freed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Trough ,Trough ,B side trough pressing roller prob,19:49,20:00,0.18,B/D,Mechanical,Tapash,no record,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Trough ,Trough ,B side trough pressing roller prob,22:08,22:12,0.07,B/D,Mechanical,Alekha,b side trough pressing unit was not getting down,on dc valve power supply was not coming-elect prob,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PTT,PTT,PTT rope change ,17:25,17:50,0.42,B/D,Mechanical,Tapash,PTT rope got damage,PTT rope changed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Trough ,Trough ,B side trough tilting prob ,3:42,5:46,2.07,B/D,Mechanical,Alekha,b side trough tilting got jam,metal cleaned and trough tilting speed increased ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Trough ,Trough ,pipe below A trough tilting cylinder oil leakage ,9:53,9:58,0.08,B/D,Mechanical,,oil leakage from trough tilting two hose connecting o ring,o ring changed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mould,Mould,O ring changed by special team (Water Jacket),6:15,6:35,0.33,B/D,Mechanical,,no record,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Core loader,Core loader,Core loader housing change,9:40,9:54,0.23,B/D,Mechanical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
extractor,extractor,extractor centering out ,9:15,9:40,0.42,B/D,Mechanical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Trough ,Trough ,A side trough supporting roller change ,7:03,7:52,0.82,B/D,Mechanical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Trough ,Trough ,A side trough tilting cylinder change ,14:00,17:00,3.00,B/D,Mechanical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Core loader,Core loader,Core loader centering done ,3:04,3:18,0.23,B/D,Mechanical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mould,Mould,roller change ,12:15,12:32,0.28,B/D,Mechanical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mould,Mould,spt side water leakage ,4:00,4:07,0.12,B/D,Mechanical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
seal ,seal ,spt seal change,21:20,22:00,0.67,B/D,Mechanical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mould,Mould,water leakage from skt side ,4:48,5:00,0.20,B/D,Mechanical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mould,Mould,water leakage from skt side ,5:00,5:10,0.17,B/D,Mechanical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flag gate,flag gate,spt side flag gate prob,15:57,16:16,0.32,B/D,Mechanical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PTT,PTT,PTT trolley rope prob ,23:10,0:28,1.30,B/D,Mechanical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCM,CCM,m/c under mechanical,13:00,13:38,0.63,B/D,Mechanical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mould,Mould,water leakage from skt side ,19:50,20:10,0.33,B/D,Mechanical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MTC,MTC,MTC change ,0:20,0:30,0.17,B/D,Mechanical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Trough ,Trough ,A side trough pressing roller change ,5:15,5:41,0.43,B/D,Mechanical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bogie ,bogie ,bogie wheel change ,12:45,16:04,3.32,B/D,Mechanical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCM,CCM,"m/c auto conditon down ,b side trough metal stich ",19:36,22:35,2.98,B/D,Mechanical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
roller ,roller ,b side roller change ,0:45,1:15,0.50,B/D,Mechanical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Core loader,Core loader,Core loader centering done ,22:50,23:17,0.45,B/D,Mechanical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Trough ,Trough ,b side trough rotation prob ,22:26,22:39,0.22,B/D,Mechanical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Core loader,Core loader,Core loader centering done ,11:04,11:10,0.10,B/D,Mechanical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Core loader,Core loader,Core loader wheel change,21:05,21:15,0.17,B/D,Mechanical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Uli Tube ,Uli Tube ,Dry uli dropping prob ,7:10,7:35,0.42,B/D,Mechanical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mould,Mould,mould vibration ,4:10,5:25,1.25,B/D,Mechanical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Scrap trolley ,Scrap trolley ,Scrap trolley  prob ,11:35,12:20,0.75,B/D,Mechanical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mould,Mould,mould sleeve change ,0:44,2:00,1.27,B/D,Mechanical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flaggate,flaggate,flaggate hydrulic oil leakage ,17:16,17:25,0.15,B/D,Mechanical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Trough ,Trough ,B side trough centering ,13:00,13:35,0.58,B/D,Mechanical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Core loader,Core loader,Core loader change ,17:07,17:15,0.13,B/D,Mechanical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flag gate,flag gate,flag gate prob,10:40,10:50,0.17,B/D,Mechanical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diabola,diabola,diabola cylinder open out ,22:50,2:35,3.75,B/D,Mechanical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MTC ,MTC ,MTC  change ,10:10,20:10,10.00,B/D,Mechanical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
extractor ,extractor ,extractor alignment ,3:17,5:10,1.88,B/D,Mechanical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PTT,PTT,PTT prob,0:50,1:19,0.48,B/D,Mechanical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PTT,PTT,PTT prob,20:05,20:18,0.22,B/D,Mechanical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Core loader/extractor,Core loader/extractor,Core loader/extractor centering check,21:50,22:20,0.50,B/D,Mechanical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Core loader/extractor,Core loader/extractor,Core loader/extractor centering ,18:40,19:00,0.33,B/D,Mechanical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mould,Mould,water leakage from skt side ,15:27,15:51,0.40,B/D,Mechanical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCM,CCM,m/c under mechanical,11:36,5:06,17.50,B/D,Mechanical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Trough ,Trough ,Trough shifting prob ,6:00,6:05,0.08,B/D,Mechanical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Trough ,Trough ,Trough shifting prob ,6:14,7:30,1.27,B/D,Mechanical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCM,CCM,pipe lifting arm limit prob ,10:50,11:30,0.67,B/D,Mechanical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Trough ,Trough ,B side trough supporting roller change ,13:40,15:14,1.57,B/D,Mechanical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Core Ring ,Core Ring ,Core Ring centering check,0:30,0:54,0.40,B/D,Mechanical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MTC,MTC,MTC pin open out ,7:26,8:45,1.32,B/D,Mechanical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mould,Mould,spt side water leakage ,9:20,9:41,0.35,B/D,Mechanical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
seal ,seal ,LT seal change ,10:55,11:20,0.42,B/D,Mechanical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flag gate,flag gate,skt side flag gate hose pipe hydrulic oil leakage ,19:15,19:22,0.12,B/D,Mechanical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
